CustomerID,TotalOrders,TotalRevenue,average_order_value,CLV
15267.0,5,1717.36,343.472,1458.2703944636678
15269.0,1,408.8,408.8,1735.6318339100349
15270.0,7,2379.49,339.9271428571428,1443.2200840336134
15271.0,15,2493.34,166.22266666666667,705.7273771626299
15272.0,2,721.94,360.97,1532.5612110726647
15274.0,2,716.5699999999999,358.28499999999997,1521.1615743944637
15275.0,1,615.14,615.14,2611.684359861592
15276.0,1,128.63,128.63,546.1211418685122
15277.0,1,255.9,255.9,1086.4681660899655
15279.0,1,290.51,290.51,1233.4109688581316
15280.0,1,113.12,113.12,480.27072664359866
15281.0,9,2332.15,259.1277777777778,1100.1722606689736
15286.0,1,240.55,240.55,1021.2970588235296
15287.0,2,486.69,243.345,1033.1637197231835
15288.0,5,2306.52,461.304,1958.5467404844292
15289.0,3,939.78,313.26,1330.0000692041524
15290.0,18,7943.22,441.29,1873.573806228374
15291.0,14,4623.3,330.2357142857143,1402.0734305486903
15292.0,1,178.39,178.39,757.3859169550174
15296.0,6,3672.86,612.1433333333333,2598.9614878892735
15297.0,3,641.94,213.98000000000002,908.4894809688583
15298.0,12,4799.9,399.9916666666666,1698.2345155709343
15299.0,6,3907.01,651.1683333333334,2764.6489446366786
15300.0,1,496.44,496.44,2107.72276816609
15301.0,12,5049.95,420.82916666666665,1786.7037629757788
15303.0,1,574.02,574.02,2437.102214532872
15304.0,8,694.4,86.8,368.52456747404847
15306.0,3,1174.35,391.45,1661.9693771626298
15307.0,1,205.3,205.3,871.6370242214534
15308.0,1,310.46999999999997,310.46999999999997,1318.1546366782006
15311.0,91,60632.75,666.2939560439561,2828.867418913267
15312.0,4,924.85,231.2125,981.6530709342562
15313.0,1,52.0,52.0,220.77508650519033
15314.0,1,327.96999999999997,327.96999999999997,1392.4539446366782
15315.0,2,570.5,285.25,1211.0787197231834
15316.0,1,165.0,165.0,700.5363321799309
15318.0,1,312.62,312.62,1327.2828373702423
15319.0,1,204.5,204.5,868.2404844290659
15320.0,1,267.13,267.13,1134.1470934256056
15321.0,3,2748.31,916.1033333333334,3889.476782006921
15322.0,1,679.68,679.68,2885.700207612457
15325.0,1,161.74,161.74,686.6954325259517
15326.0,1,311.71,311.71,1323.4192733564014
15327.0,1,208.75,208.75,886.2846020761247
15329.0,3,1049.7,349.90000000000003,1485.561591695502
15330.0,2,714.9599999999999,357.47999999999996,1517.7438062283736
15332.0,4,1661.06,415.265,1763.0801211072665
15333.0,1,1028.56,1028.56,4366.931211072664
15334.0,3,347.87,115.95666666666666,492.31429065743947
15335.0,1,170.22,170.22,722.6987543252595
15339.0,2,574.07,287.035,1218.6572491349484
15341.0,1,2020.52,2020.52,8578.4707266436
15342.0,1,406.09,406.09,1724.126055363322
15343.0,1,364.5,364.5,1547.5484429065746
15344.0,3,563.94,187.98000000000002,798.1019377162631
15345.0,1,393.54,393.54,1670.8428373702425
15346.0,1,252.42,252.42,1071.6932179930795
15347.0,1,201.6,201.6,855.928027681661
15348.0,1,158.04,158.04,670.9864359861592
15349.0,2,463.91,231.955,984.8054844290659
15350.0,1,115.64999999999999,115.64999999999999,491.01228373702423
15351.0,7,1934.66,276.38,1173.4195847750866
15353.0,2,770.12,385.06,1634.8395155709345
15355.0,2,277.05,138.525,588.1320934256056
15356.0,10,2718.03,271.803,1153.9871314878894
15358.0,22,8347.2,379.41818181818184,1610.8861906259833
15360.0,1,427.93,427.93,1816.8515916955018
15361.0,1,418.92,418.92,1778.5980622837374
15363.0,1,326.0,326.0,1384.089965397924
15364.0,2,913.19,456.595,1938.5538581314881
15365.0,7,2314.32,330.6171428571429,1403.6928521997036
15366.0,2,602.51,301.255,1279.0307439446367
15367.0,4,1877.59,469.3975,1992.90910899654
15368.0,1,446.94,446.94,1897.561868512111
15370.0,7,2386.05,340.86428571428576,1447.1988877904107
15372.0,1,2007.4,2007.4,8522.767474048444
15373.0,12,2415.91,201.32583333333332,854.7640051903114
15374.0,1,168.0,168.0,713.2733564013841
15376.0,3,1221.56,407.18666666666667,1728.78214532872
15379.0,7,3703.29,529.0414285714286,2246.1378299555117
15380.0,5,1690.26,338.052,1435.2588373702424
15381.0,2,596.85,298.425,1267.015484429066
15382.0,6,5955.71,992.6183333333333,4214.334584775087
15384.0,2,642.41,321.205,1363.731955017301
15385.0,1,316.88,316.88,1345.369411764706
15386.0,1,394.14,394.14,1673.390242214533
15388.0,1,140.54,140.54,596.6871280276816
15389.0,1,500.0,500.0,2122.8373702422145
15392.0,4,1535.53,383.8825,1629.840233564014
15393.0,2,231.86,115.93,492.2010726643599
15394.0,4,2183.54,545.885,2317.650155709343
15395.0,1,107.45,107.45,456.19775086505194
15396.0,1,288.18,288.18,1223.5185467128028
15397.0,1,94.0,94.0,399.09342560553637
15398.0,2,1345.53,672.765,2856.3413667820073
15399.0,3,815.77,271.92333333333335,1154.4980276816611
15400.0,5,716.2,143.24,608.1504498269898
15402.0,2,626.35,313.175,1329.6391868512112
15405.0,1,349.1,349.1,1482.1650519031145
15406.0,2,510.71,255.355,1084.1542733564015
15407.0,4,1046.74,261.685,1111.029394463668
15408.0,1,267.18,267.18,1134.35937716263
15410.0,8,3450.84,431.355,1831.3930276816611
15411.0,4,1348.93,337.2325,1431.7795069204155
15412.0,1,190.53,190.53,808.9284083044984
15414.0,3,774.9,258.3,1096.6577854671282
15415.0,1,559.61,559.61,2375.922041522492
15416.0,4,3984.32,996.08,4229.031695501731
15417.0,1,508.8,508.8,2160.1993079584777
15419.0,1,135.86,135.86,576.8173702422147
15421.0,4,950.36,237.59,1008.7298615916956
15422.0,2,97.7,48.85,207.40121107266438
15423.0,1,43.5,43.5,184.68685121107268
15424.0,2,383.34,191.67,813.7684775086506
15426.0,5,1404.07,280.81399999999996,1192.2449065743945
15427.0,3,1430.54,476.84666666666664,2024.535847750865
15428.0,1,93.78,93.78,398.1593771626298
15429.0,2,397.35,198.675,843.509429065744
15432.0,1,171.19,171.19,726.8170588235295
15433.0,2,533.3,266.65,1132.109169550173
15434.0,5,1041.48,208.296,884.3570657439446
15435.0,1,149.29,149.29,633.8367820069204
15436.0,3,1067.75,355.9166666666667,1511.1064013840833
15437.0,1,200.16,200.16,849.8142560553634
15438.0,1,156.57999999999998,156.57999999999998,664.7877508650519
15440.0,3,383.68,127.89333333333333,542.9934948096886
15442.0,1,594.0,594.0,2521.930795847751
15443.0,7,3213.59,459.0842857142857,1949.1225556104798
15444.0,2,1411.21,705.605,2995.769325259516
15445.0,1,113.5,113.5,481.88408304498273
15447.0,1,155.17,155.17,658.8013494809688
15448.0,1,494.64,494.64,2100.080553633218
15449.0,3,974.52,324.84,1379.164982698962
15450.0,1,429.84,429.84,1824.960830449827
15452.0,3,528.48,176.16,747.9180622837371
15453.0,7,1371.77,195.96714285714285,832.012748393475
15454.0,1,179.1,179.1,760.4003460207613
15456.0,3,434.59,144.86333333333332,615.0425951557094
15457.0,1,237.07,237.07,1006.5221107266436
15458.0,1,161.64,161.64,686.2708650519031
15460.0,1,214.26,214.26,909.6782698961938
15462.0,3,234.6,78.2,332.0117647058824
15463.0,1,126.14,126.14,535.549411764706
15464.0,1,1044.65,1044.65,4435.244117647059
15465.0,18,7354.62,408.59,1734.740242214533
15466.0,1,334.53,334.53,1420.3055709342561
15467.0,3,524.88,174.96,742.8232525951559
15468.0,2,467.51,233.755,992.4476989619378
15469.0,2,538.55,269.275,1143.2540657439447
15471.0,1,454.48,454.48,1929.5742560553635
15472.0,1,371.56,371.56,1577.5229065743947
15473.0,7,1771.2,253.02857142857144,1074.277014335146
15475.0,1,454.11,454.11,1928.0033564013843
15478.0,2,1399.92,699.96,2971.8024913494814
15480.0,1,905.5,905.5,3844.458477508651
15482.0,11,10839.76,985.4327272727273,4183.8268386285
15483.0,4,225.26,56.315,239.09517301038065
15484.0,4,3590.41,897.6025,3810.928261245675
15485.0,3,2564.5,854.8333333333334,3629.34429065744
15488.0,1,91.32,91.32,387.7150173010381
15489.0,3,1134.28,378.0933333333333,1605.2613148788928
15491.0,6,3100.09,516.6816666666667,2193.6623010380627
15492.0,2,659.46,329.73,1399.926332179931
15493.0,5,1953.41,390.682,1658.708698961938
15494.0,2,1280.58,640.29,2718.463079584775
15497.0,2,1262.2,631.1,2679.4453287197234
15498.0,27,13316.4,493.2,2093.9667820069208
15500.0,4,1131.56,282.89,1201.0589273356402
15502.0,10,6923.98,692.3979999999999,2939.6966989619377
15503.0,1,141.04,141.04,598.8099653979239
15504.0,1,52.83,52.83,224.2989965397924
15505.0,5,3610.96,722.192,3066.1923321799313
15506.0,3,972.08,324.0266666666667,1375.7118339100348
15507.0,1,475.86,475.86,2020.3467820069206
15508.0,6,1000.27,166.71166666666667,707.8035121107267
15510.0,1,250.0,250.0,1061.4186851211073
15511.0,5,900.53,180.106,764.6714948096886
15512.0,2,121.0,60.5,256.863321799308
15513.0,19,14758.22,776.7484210526316,3297.821150974322
15514.0,11,4023.7200000000003,365.7927272727273,1553.0369424347282
15516.0,3,62.43,20.81,88.35249134948097
15517.0,1,267.03,267.03,1133.7225259515571
15518.0,8,1921.55,240.19375,1019.7845371972319
15520.0,1,343.5,343.5,1458.3892733564016
15521.0,8,3000.2,375.025,1592.234169550173
15522.0,2,397.99,198.995,844.8680449826991
15523.0,1,412.01,412.01,1749.2604498269898
15524.0,1,440.0,440.0,1868.096885813149
15525.0,3,731.87,243.95666666666668,1035.7606574394465
15526.0,2,148.44,74.22,315.1139792387543
15527.0,8,2428.53,303.56625,1288.8435596885815
15528.0,1,229.33,229.33,973.6605882352943
15529.0,11,3960.05,360.00454545454545,1528.4622050959422
15530.0,4,1497.31,374.3275,1589.2728114186853
15531.0,2,1972.39,986.195,4187.063200692042
15532.0,4,1554.83,388.7075,1650.3256141868512
15533.0,3,807.57,269.19,1142.8931833910035
15535.0,4,502.9,125.725,533.7874567474049
15537.0,1,110.92,110.92,470.93024221453294
15539.0,1,538.46,538.46,2286.126020761246
15540.0,1,213.3,213.3,905.6024221453289
15541.0,1,85.13,85.13,361.4342906574395
15543.0,1,127.86,127.86,542.8519723183391
15544.0,9,3546.71,394.0788888888889,1673.1307843137258
15545.0,2,288.97,144.485,613.4363148788929
15547.0,14,4910.6,350.75714285714287,1489.20074147306
15549.0,3,1677.71,559.2366666666667,2374.3369896193776
15550.0,4,575.63,143.9075,610.9844377162631
15551.0,1,436.06,436.06,1851.3689273356404
15552.0,1,90.12,90.12,382.6202076124568
15553.0,1,428.93,428.93,1821.0972664359863
15554.0,1,217.2,217.2,922.160553633218
15555.0,16,4791.87,299.491875,1271.5450886678202
15556.0,1,279.77,279.77,1187.8124221453288
15557.0,1,468.90999999999997,468.90999999999997,1990.8393425605536
15561.0,4,800.59,200.1475,849.7611851211074
15562.0,1,134.55,134.55,571.25553633218
15563.0,3,1361.44,453.81333333333333,1926.7438062283738
15565.0,2,173.16,86.58,367.5905190311419
15567.0,1,186.01,186.01,789.7379584775086
15568.0,3,758.29,252.76333333333332,1073.1508996539792
15569.0,5,1375.71,275.142,1168.163439446367
15570.0,12,4148.82,345.73499999999996,1467.878356401384
15571.0,4,650.4300000000001,162.60750000000002,690.378555363322
15572.0,7,2533.42,361.9171428571429,1536.5824715768663
15573.0,2,583.24,291.62,1238.1236678200694
15574.0,4,675.64,168.91,717.136920415225
15576.0,1,921.37,921.37,3911.837335640139
15577.0,3,258.88,86.29333333333334,366.3734256055364
15578.0,1,127.1,127.1,539.625259515571
15579.0,2,327.6,163.8,695.4415224913496
15581.0,10,717.43,71.743,304.59744290657443
15582.0,3,682.91,227.63666666666666,966.4712456747405
15584.0,4,720.86,180.215,765.1342733564014
15585.0,1,455.3,455.3,1933.0557093425607
15587.0,4,913.68,228.42,969.7970242214533
15589.0,3,478.53,159.51,677.2275778546713
15592.0,1,388.58,388.58,1649.7842906574394
15593.0,1,199.8,199.8,848.2858131487891
15594.0,5,1771.78,354.356,1504.4803183391004
15596.0,5,1406.59,281.318,1194.3847266435987
15597.0,1,324.57,324.57,1378.0186505190313
15598.0,1,240.68,240.68,1021.8489965397926
15599.0,2,761.74,380.87,1617.0501384083047
15601.0,14,6776.56,484.04,2055.0764013840835
15602.0,9,1297.87,144.20777777777778,612.259319492503
15603.0,1,48.480000000000004,48.480000000000004,205.83031141868517
15604.0,1,216.39,216.39,918.7215570934256
15605.0,5,1198.23,239.64600000000002,1017.4589688581317
15606.0,9,2920.16,324.4622222222222,1377.5610611303346
15607.0,1,104.75999999999999,104.75999999999999,444.7768858131488
15608.0,4,1093.68,273.42,1160.8523875432527
15609.0,1,298.48,298.48,1267.2489965397926
15610.0,1,112.46000000000001,112.46000000000001,477.468581314879
15611.0,11,1570.45,142.76818181818183,606.147263290343
15612.0,2,195.15,97.575,414.2717128027682
15615.0,23,10399.74,452.1626086956522,1919.7353663306758
15618.0,4,776.85,194.2125,824.5631055363323
15619.0,1,336.4,336.4,1428.244982698962
15620.0,3,1553.18,517.7266666666667,2198.0990311418686
15621.0,4,1293.03,323.2575,1372.4462024221455
15622.0,9,3709.56,412.17333333333335,1749.9539100346024
15623.0,1,301.03000000000003,301.03000000000003,1278.0754671280279
15624.0,4,588.13,147.0325,624.2521712802769
15625.0,4,1534.26,383.565,1628.4922318339102
15626.0,2,675.8,337.9,1434.6134948096885
15628.0,9,2870.24,318.91555555555556,1354.011718569781
15630.0,2,1186.35,593.175,2518.4281141868514
15632.0,8,3285.31,410.66375,1743.5447102076125
15634.0,1,243.55,243.55,1034.034083044983
15636.0,2,724.76,362.38,1538.5476124567476
15637.0,1,223.36,223.36,948.3139100346023
15639.0,1,425.32,425.32,1805.7703806228376
15640.0,15,12416.11,827.7406666666667,3514.317640138409
15641.0,4,1887.2,471.8,2003.1093425605538
15643.0,3,664.0,221.33333333333334,939.7093425605538
15644.0,4,803.54,200.885,852.8923702422146
15645.0,1,611.59,611.59,2596.6122145328723
15646.0,3,447.64,149.21333333333334,633.5112802768167
15648.0,2,639.5,319.75,1357.5544982698964
15649.0,2,816.0,408.0,1732.2352941176473
15651.0,3,646.3000000000001,215.43333333333337,914.6598615916957
15652.0,1,337.74,337.74,1433.9341868512113
15653.0,2,877.44,438.72,1862.662422145329
15654.0,2,922.53,461.265,1958.3811591695503
15655.0,1,560.67,560.67,2380.422456747405
15656.0,4,748.5,187.125,794.4718858131489
15657.0,1,30.0,30.0,127.37024221453288
15658.0,5,1024.1,204.82,869.5991003460208
15659.0,1,306.45,306.45,1301.0870242214535
15660.0,9,1600.86,177.87333333333333,755.1923183391004
15661.0,2,309.8,154.9,657.6550173010381
15663.0,1,138.14,138.14,586.4975086505191
15664.0,1,386.43,386.43,1640.6560899653982
15665.0,2,2222.21,1111.105,4717.390432525952
15667.0,1,301.32,301.32,1279.3067128027683
15668.0,1,76.32,76.32,324.0298961937716
15669.0,4,684.34,171.085,726.3712629757787
15670.0,1,173.05,173.05,734.7140138408306
15671.0,7,2657.13,379.59000000000003,1611.6156747404848
15673.0,4,2726.23,681.5575,2893.6714619377167
15674.0,4,2111.89,527.9725,2241.5995069204155
15675.0,3,323.69,107.89666666666666,458.094152249135
15676.0,3,3435.7599999999998,1145.2533333333333,4862.373148788928
15677.0,1,657.23,657.23,2790.3848096885818
15678.0,1,352.7,352.7,1497.4494809688583
15679.0,4,781.28,195.32,829.2651903114188
15680.0,3,1333.68,444.56,1887.457162629758
15681.0,5,1426.16,285.232,1211.002297577855
15683.0,1,193.75,193.75,822.5994809688582
15687.0,9,2993.1,332.56666666666666,1411.9698961937718
15689.0,2,254.1,127.05,539.4129757785468
15690.0,2,239.76,119.88,508.97148788927336
15691.0,1,136.8,136.8,580.80830449827
15692.0,1,191.04,191.04,811.0937024221454
15694.0,13,6464.4,497.2615384615384,2111.21075326058
15695.0,2,409.98,204.99,870.3208650519033
15696.0,8,2711.11,338.88875,1438.8114057093428
15699.0,1,309.65,309.65,1314.6731833910035
15700.0,2,696.68,348.34,1478.938339100346
15701.0,4,1529.0,382.25,1622.9091695501731
15703.0,1,211.5,211.5,897.9602076124569
15704.0,4,2293.62,573.405,2434.4911245674743
15705.0,1,143.1,143.1,607.5560553633219
15706.0,4,1060.56,265.14,1125.6982006920416
15707.0,4,916.98,229.245,973.299705882353
15708.0,7,3235.25,462.17857142857144,1962.2598863074645
15709.0,1,133.25,133.25,565.7361591695502
15712.0,5,1072.36,214.47199999999998,910.5783529411765
15713.0,2,356.7,178.35,757.2160899653979
15714.0,2,330.03,165.015,700.6000173010381
15716.0,4,1101.11,275.2775,1168.7387283737025
15717.0,1,150.3,150.3,638.1249134948098
15719.0,13,5028.42,386.8015384615385,1642.2335214266704
15720.0,1,598.73,598.73,2542.012837370243
15721.0,1,471.4,471.4,2001.41107266436
15722.0,5,2211.21,442.242,1877.6156885813152
15723.0,1,190.70000000000002,190.70000000000002,809.6501730103807
15724.0,2,218.25,109.125,463.3092560553634
15725.0,1,415.25,415.25,1763.0164359861594
15727.0,7,5159.06,737.0085714285715,3129.0986752348003
15729.0,1,85.0,85.0,360.8823529411765
15730.0,3,1120.88,373.6266666666667,1586.2973010380626
15732.0,2,294.12,147.06,624.3689273356403
15733.0,1,162.3,162.3,689.0730103806229
15734.0,2,1339.45,669.725,2843.4345155709348
15737.0,8,1188.12,148.515,630.546384083045
15738.0,16,4812.42,300.77625,1276.99812716263
15739.0,1,449.12,449.12,1906.817439446367
15740.0,1,154.88,154.88,657.5701038062284
15743.0,4,775.96,193.99,823.6184429065745
15744.0,1,34.8,34.8,147.74948096885814
15745.0,4,1094.59,273.6475,1161.818278546713
15746.0,1,196.88,196.88,835.8884429065745
15747.0,3,946.64,315.5466666666667,1339.7085121107268
15748.0,1,144.36,144.36,612.9056055363322
15749.0,3,44534.3,14844.766666666668,63026.05086505192
15750.0,8,2463.05,307.88125,1307.163646193772
15752.0,7,2626.6,375.2285714285714,1593.0984676223432
15753.0,1,79.2,79.2,336.25743944636685
15754.0,3,458.57,152.85666666666665,648.9796885813149
15755.0,6,2364.25,394.0416666666667,1672.9727508650521
15756.0,4,528.01,132.0025,560.4396799307959
15757.0,2,714.42,357.21,1516.597474048443
15758.0,1,205.25,205.25,871.4247404844292
15759.0,3,253.04,84.34666666666666,358.1085121107267
15762.0,2,583.75,291.875,1239.206314878893
15763.0,2,1086.92,543.46,2307.354394463668
15764.0,6,3279.97,546.6616666666666,2320.9476297577858
15766.0,1,315.06,315.06,1337.6422837370244
15768.0,3,621.83,207.27666666666667,880.0293079584776
15769.0,26,56252.72,2163.566153846154,9185.798168751666
15773.0,1,635.6800000000001,635.6800000000001,2698.8905190311425
15774.0,1,270.8,270.8,1149.7287197231835
15775.0,1,104.9,104.9,445.37128027681666
15776.0,1,241.62,241.62,1025.839930795848
15777.0,4,1047.1100000000001,261.77750000000003,1111.422119377163
15780.0,3,475.28000000000003,158.42666666666668,672.6280968858133
15781.0,3,345.46,115.15333333333332,488.90359861591696
15782.0,3,2614.74,871.5799999999999,3700.4451903114186
15783.0,1,246.3,246.3,1045.709688581315
15785.0,5,2328.9700000000003,465.79400000000004,1977.6098200692045
15786.0,3,4919.0,1639.6666666666667,6961.49134948097
15787.0,3,933.26,311.08666666666664,1320.7728027681662
15789.0,1,351.3,351.3,1491.50553633218
15790.0,1,218.75,218.75,928.741349480969
15791.0,2,1612.69,806.345,3423.4785986159172
15793.0,3,965.61,321.87,1366.5553287197233
15795.0,1,610.01,610.01,2589.904048442907
15796.0,8,2707.61,338.45125,1436.9539230103808
15797.0,3,2192.4,730.8000000000001,3102.7391003460216
15799.0,3,884.14,294.7133333333333,1251.2569550173012
15800.0,2,696.89,348.445,1479.384134948097
15801.0,3,1063.95,354.65000000000003,1505.728546712803
15803.0,1,415.82,415.82,1765.4364705882354
15804.0,13,4206.39,323.5684615384616,1373.766443971254
15805.0,17,5488.18,322.83411764705886,1370.6486586606964
15806.0,3,784.58,261.5266666666667,1110.357162629758
15807.0,3,903.9,301.3,1279.2217993079587
15808.0,4,3651.27,912.8175,3875.5262024221456
15809.0,5,515.77,103.154,437.95833217993084
15810.0,4,1391.98,347.995,1477.473581314879
15811.0,6,2218.62,369.77,1569.9231487889274
15812.0,5,1801.14,360.228,1529.410920415225
15813.0,2,1303.9099999999999,651.9549999999999,2767.988875432526
15814.0,4,1945.33,486.3325,2064.8096107266438
15815.0,5,2100.6,420.12,1783.6928719723185
15819.0,4,1905.45,476.3625,2022.480233564014
15820.0,1,206.98,206.98,878.7697577854672
15821.0,2,570.96,285.48,1212.055224913495
15822.0,2,885.47,442.735,1879.708806228374
15825.0,1,532.94,532.94,2262.6898961937723
15826.0,3,1654.31,551.4366666666666,2341.2207266435985
15827.0,14,1836.09,131.1492857142857,556.8172095897182
15829.0,2,636.14,318.07,1350.4217647058824
15830.0,1,576.0,576.0,2445.5086505190316
15831.0,3,794.64,264.88,1124.5943252595157
15832.0,1,836.79,836.79,3552.7381660899655
15834.0,4,2222.65,555.6625,2359.1622404844293
15835.0,4,954.09,238.5225,1012.6889532871974
15836.0,1,137.37,137.37,583.2283391003461
15837.0,1,391.98,391.98,1664.2195847750868
15838.0,19,33643.08,1770.6884210526316,7517.767102531416
15839.0,3,1048.49,349.49666666666667,1483.8491695501732
15840.0,2,355.56,177.78,754.7960553633219
15841.0,4,1224.06,306.015,1299.2401557093426
15843.0,1,118.95,118.95,505.0230103806229
15844.0,1,130.74,130.74,555.0795155709344
15845.0,8,3711.77,463.97125,1969.8710164359863
15847.0,2,389.27,194.635,826.3569031141869
15850.0,2,234.88,117.44,498.6120415224914
15852.0,2,160.71,80.355,341.16119377162636
15853.0,1,110.8,110.8,470.4207612456748
15854.0,12,2969.12,247.42666666666665,1050.4931487889273
15855.0,5,712.24,142.448,604.787875432526
15856.0,27,16142.38,597.8659259259259,2538.3442599000387
15857.0,1,297.0,297.0,1260.9653979238756
15858.0,5,1427.57,285.514,1212.1995778546714
15860.0,8,965.16,120.645,512.219429065744
15861.0,8,3146.92,393.365,1670.0998442906578
15862.0,4,832.88,208.22,884.0343944636679
15863.0,2,68.84,34.42,146.13612456747407
15864.0,6,1936.32,322.71999999999997,1370.164152249135
15865.0,3,895.13,298.37666666666667,1266.810276816609
15866.0,1,211.89,211.89,899.6160207612457
15867.0,15,3803.6,253.57333333333332,1076.5898961937717
15869.0,2,149.64,74.82,317.661384083045
15870.0,1,351.44,351.44,1492.099930795848
15872.0,2,316.25,158.125,671.3473183391004
15874.0,7,4405.88,629.4114285714286,2672.2762036579343
15877.0,2,490.33,245.165,1040.890847750865
15880.0,1,329.03,329.03,1396.9543598615917
15881.0,5,501.39,100.27799999999999,425.7477716262976
15882.0,4,514.08,128.52,545.6541176470589
15883.0,2,396.48,198.24,841.6625605536334
15885.0,1,349.35,349.35,1483.2264705882355
15886.0,1,181.09,181.09,768.8492387543254
15888.0,1,162.64,162.64,690.5165397923876
15889.0,2,400.77,200.385,850.7695328719724
15891.0,1,509.13,509.13,2161.6003806228377
15894.0,2,257.6,128.8,546.8429065743945
15895.0,1,179.17,179.17,760.6975432525952
15897.0,2,208.59,104.295,442.8026470588236
15898.0,5,1383.83,276.76599999999996,1175.0584152249135
15899.0,1,56.25,56.25,238.81920415224917
15900.0,1,337.28000000000003,337.28000000000003,1431.9811764705885
15901.0,3,349.75,116.58333333333333,494.9749134948097
15903.0,7,5126.76,732.3942857142857,3109.507918932279
15904.0,1,164.68,164.68,699.1777162629759
15906.0,7,1567.69,223.9557142857143,950.8431191300051
15907.0,3,881.87,293.95666666666665,1248.044394463668
15909.0,1,191.94,191.94,814.9148096885814
15910.0,8,1228.8799999999999,153.60999999999999,652.1780968858131
15912.0,2,264.62,132.31,561.7452249134949
15916.0,8,1502.86,187.8575,797.5818425605537
15917.0,1,123.1,123.1,522.6425605536333
15918.0,2,334.23,167.115,709.5159342560555
15919.0,2,525.69,262.845,1115.95437716263
15920.0,3,163.55,54.51666666666667,231.46003460207618
15921.0,1,323.03000000000003,323.03000000000003,1371.4803114186855
15922.0,1,369.5,369.5,1568.7768166089968
15923.0,1,127.08,127.08,539.5403460207613
15925.0,1,207.15,207.15,879.4915224913495
15930.0,1,426.63,426.63,1811.332214532872
15932.0,8,2495.87,311.98375,1324.581526816609
15933.0,3,1107.46,369.15333333333336,1567.3049826989622
15935.0,1,108.03999999999999,108.03999999999999,458.70269896193776
15937.0,1,145.35,145.35,617.1088235294118
15938.0,5,404.58,80.916,343.5430173010381
15939.0,14,6100.01,435.71500000000003,1849.9041695501733
15940.0,1,35.8,35.8,151.99515570934255
15942.0,1,337.44,337.44,1432.660484429066
15944.0,1,325.09999999999997,325.09999999999997,1380.2688581314878
15945.0,1,181.0,181.0,768.4671280276817
15947.0,1,1708.24,1708.24,7252.631418685122
15948.0,2,955.24,477.62,2027.8191695501732
15949.0,2,364.71999999999997,182.35999999999999,774.2412456747405
15950.0,4,1744.71,436.1775,1851.8677941176472
15951.0,2,708.22,354.11,1503.4358823529415
15952.0,4,781.91,195.4775,829.9338840830451
15953.0,8,1657.28,207.16,879.5339792387545
15955.0,14,4416.26,315.44714285714286,1339.2859663865547
15957.0,1,428.89,428.89,1820.9274394463669
15958.0,1,104.35,104.35,443.0361591695502
15963.0,2,470.76,235.38,999.346920415225
15965.0,4,808.87,202.2175,858.5497318339101
15967.0,2,397.68,198.84,844.209965397924
15969.0,3,666.1,222.03333333333333,942.6813148788929
15970.0,1,314.09999999999997,314.09999999999997,1333.5664359861591
15971.0,12,4194.9,349.575,1484.1817474048444
15973.0,1,307.82,307.82,1306.903598615917
15974.0,7,3442.15,491.7357142857143,2087.749901136926
15975.0,1,371.01,371.01,1575.1877854671282
15976.0,2,427.64,213.82,907.8101730103807
15977.0,2,1054.73,527.365,2239.020259515571
15978.0,1,1098.78,1098.78,4665.062491349481
15980.0,3,2398.86,799.62,3394.9264359861595
15981.0,8,3408.48,426.06,1808.9121799307961
15983.0,4,1465.12,366.28,1555.1057439446367
15984.0,10,2780.63,278.063,1180.5650553633218
15985.0,2,1142.42,571.21,2425.171868512111
15986.0,1,168.12,168.12,713.7828373702423
15987.0,7,1432.77,204.68142857142857,869.0107711319823
15988.0,1,156.78,156.78,665.6368858131489
15990.0,2,792.11,396.055,1681.5207093425608
15992.0,1,41.989999999999995,41.989999999999995,178.27588235294118
15993.0,7,2768.97,395.5671428571428,1679.449426594167
15994.0,1,414.27,414.27,1758.8556747404846
15996.0,6,1032.58,172.09666666666666,730.6664705882354
15998.0,5,3080.22,616.044,2615.52244982699
16000.0,3,12393.7,4131.233333333334,17539.873010380627
16003.0,5,2735.37,547.074,2322.6982629757786
16005.0,4,578.71,144.6775,614.2536072664361
16006.0,1,101.4,101.4,430.51141868512116
16007.0,4,1693.81,423.4525,1797.8415830449828
16008.0,3,478.78,159.59333333333333,677.581384083045
16009.0,4,972.11,243.0275,1031.8157179930797
16010.0,3,392.4,130.79999999999998,555.3342560553633
16011.0,16,3352.96,209.56,889.723598615917
16012.0,3,1415.29,471.7633333333333,2002.9536678200693
16013.0,47,37130.6,790.0127659574467,3354.137245085769
16014.0,3,646.83,215.61,915.4099307958479
16015.0,3,704.26,234.75333333333333,996.6862975778548
16016.0,8,1465.51,183.18875,777.759848615917
16017.0,1,211.88,211.88,899.573564013841
16018.0,2,408.9,204.45,868.0282006920415
16019.0,9,3786.24,420.6933333333333,1786.1270588235295
16020.0,3,851.01,283.67,1204.3705536332182
16022.0,1,602.63,602.63,2558.570968858132
16023.0,3,719.81,239.93666666666664,1018.6930449826989
16024.0,1,245.75,245.75,1043.3745674740485
16025.0,1,439.65999999999997,439.65999999999997,1866.6533564013841
16026.0,1,236.09,236.09,1002.361349480969
16027.0,6,934.62,155.77,661.3487543252596
16029.0,62,72708.09,1172.711129032258,4978.950018417234
16030.0,1,331.24,331.24,1406.3373010380624
