CustomerID,days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
16633.0,16,6,2883.1,4,5,5,455,Regular
17500.0,16,3,1138.0,4,3,4,434,Regular
16255.0,16,8,2619.91,4,5,5,455,Regular
13502.0,16,3,292.0,4,3,2,432,Regular
13322.0,16,1,199.48000000000002,4,1,1,411,Regular
15150.0,16,10,5291.33,4,5,5,455,Regular
12656.0,16,5,3619.17,4,4,5,445,Regular
12586.0,16,1,196.94,4,1,1,411,Regular
13940.0,16,4,839.14,4,4,3,443,Regular
17338.0,16,8,6484.75,4,5,5,455,Regular
17659.0,16,12,2999.46,4,5,5,455,Regular
17432.0,17,2,365.76,4,2,2,422,Regular
14424.0,17,1,322.08,4,1,2,412,Regular
16311.0,17,2,616.26,4,2,3,423,Regular
15106.0,17,5,1422.52,4,4,4,444,Regular
14297.0,17,4,1305.33,4,4,4,444,Regular
18139.0,17,6,8438.34,4,5,5,455,Regular
17073.0,17,4,1444.84,4,4,4,444,Regular
14834.0,17,6,1720.3,4,5,4,454,Regular
13363.0,17,2,892.5,4,2,3,423,Regular
15179.0,17,5,2206.95,4,4,5,445,Regular
13247.0,17,4,501.12,4,4,3,443,Regular
16330.0,17,3,251.91,4,3,2,432,Regular
13246.0,17,6,1961.52,4,5,4,454,Regular
17155.0,17,2,251.7,4,2,2,422,Regular
15132.0,17,5,977.9300000000001,4,4,4,444,Regular
17075.0,17,4,834.12,4,4,3,443,Regular
17324.0,17,4,986.48,4,4,4,444,Regular
12904.0,17,2,496.06,4,2,3,423,Regular
17253.0,17,1,178.26,4,1,1,411,Regular
16956.0,17,1,308.74,4,1,2,412,Regular
14551.0,17,2,186.23,4,2,1,421,Regular
13268.0,17,10,3152.71,4,5,5,455,Regular
13282.0,17,3,1132.1399999999999,4,3,4,434,Regular
16352.0,17,2,494.44,4,2,3,423,Regular
14515.0,17,6,2076.89,4,5,5,455,Regular
14482.0,17,6,2022.81,4,5,4,454,Regular
16369.0,17,3,1543.33,4,3,4,434,Regular
15971.0,17,12,4194.9,4,5,5,455,Regular
14030.0,17,8,2358.84,4,5,5,455,Regular
13739.0,17,1,216.9,4,1,1,411,Regular
16128.0,17,5,1880.22,4,4,4,444,Regular
16655.0,17,6,3789.52,4,5,5,455,Regular
15845.0,17,8,3711.77,4,5,5,455,Regular
17453.0,17,2,486.72,4,2,3,423,Regular
15116.0,17,4,1352.75,4,4,4,444,Regular
14198.0,17,4,701.4,4,4,3,443,Regular
13456.0,17,6,1766.72,4,5,4,454,Regular
15115.0,17,1,340.11,4,1,2,412,Regular
17100.0,17,2,971.74,4,2,4,424,Regular
13862.0,17,8,2209.36,4,5,5,455,Regular
13403.0,17,1,75.0,4,1,1,411,Regular
13681.0,17,4,827.83,4,4,3,443,Regular
12504.0,17,2,428.05,4,2,2,422,Regular
13499.0,17,5,1159.11,4,4,4,444,Regular
15105.0,17,7,2298.93,4,5,5,455,Regular
15497.0,17,2,1262.2,4,2,4,424,Regular
16532.0,17,3,6748.8,4,3,5,435,Regular
17625.0,17,4,2020.4,4,4,4,444,Regular
16748.0,17,5,1515.9,4,4,4,444,Regular
14467.0,17,4,596.26,4,4,3,443,Regular
16365.0,17,9,1540.42,4,5,4,454,Regular
16607.0,17,14,3347.71,4,5,5,455,Regular
16107.0,17,7,3204.16,4,5,5,455,Regular
15093.0,17,6,4597.02,4,5,5,455,Regular
15699.0,17,1,309.65,4,1,2,412,Regular
17010.0,17,1,195.36,4,1,1,411,Regular
17600.0,17,1,161.67,4,1,1,411,Regular
15163.0,17,2,304.46999999999997,4,2,2,422,Regular
14657.0,17,4,848.22,4,4,3,443,Regular
15671.0,18,7,2657.13,4,5,5,455,Regular
13673.0,18,2,387.44,4,2,2,422,Regular
15857.0,18,1,297.0,4,1,2,412,Regular
17561.0,18,1,165.12,4,1,1,411,Regular
14449.0,18,4,885.8,4,4,3,443,Regular
12523.0,18,11,1699.77,4,5,4,454,Regular
12349.0,18,1,1457.55,4,1,4,414,Regular
15745.0,18,4,1094.59,4,4,4,444,Regular
16366.0,18,1,327.3,4,1,2,412,Regular
14553.0,18,5,859.27,4,4,3,443,Regular
12395.0,18,12,2682.63,4,5,5,455,Regular
16666.0,18,1,118.98,4,1,1,411,Regular
15988.0,18,1,156.78,4,1,1,411,Regular
14359.0,18,3,912.18,4,3,3,433,Regular
16212.0,18,2,690.34,4,2,3,423,Regular
17758.0,18,8,3408.2,4,5,5,455,Regular
14883.0,18,6,761.59,4,5,3,453,Regular
17738.0,18,4,1879.05,4,4,4,444,Regular
17664.0,18,2,604.64,4,2,3,423,Regular
15426.0,18,5,1404.07,4,4,4,444,Regular
14860.0,18,1,170.32,4,1,1,411,Regular
18127.0,18,3,347.08,4,3,2,432,Regular
13971.0,18,8,2758.2599999999998,4,5,5,455,Regular
16406.0,18,1,154.35,4,1,1,411,Regular
13142.0,18,1,307.09000000000003,4,1,2,412,Regular
16399.0,18,2,406.22,4,2,2,422,Regular
13189.0,18,2,260.68,4,2,2,422,Regular
15567.0,18,1,186.01,4,1,1,411,Regular
15533.0,18,3,807.57,4,3,3,433,Regular
13823.0,18,2,957.66,4,2,4,424,Regular
13200.0,18,4,870.09,4,4,3,443,Regular
15527.0,18,8,2428.53,4,5,5,455,Regular
15676.0,18,3,3435.7599999999998,4,3,5,435,Regular
16533.0,18,3,1082.81,4,3,4,434,Regular
12597.0,18,4,3195.22,4,4,5,445,Regular
17636.0,18,1,285.56,4,1,2,412,Regular
14984.0,18,2,202.37,4,2,1,421,Regular
15645.0,18,1,611.59,4,1,3,413,Regular
17425.0,18,2,759.1700000000001,4,2,3,423,Regular
12795.0,18,1,318.48,4,1,2,412,Regular
16411.0,18,2,211.70000000000002,4,2,1,421,Regular
13167.0,18,4,779.33,4,4,3,443,Regular
12658.0,18,1,632.05,4,1,3,413,Regular
15044.0,18,17,7634.7300000000005,4,5,5,455,Regular
18040.0,18,2,357.2,4,2,2,422,Regular
16713.0,18,15,6910.78,4,5,5,455,Regular
16139.0,18,3,635.41,4,3,3,433,Regular
18080.0,18,2,1231.5,4,2,4,424,Regular
14587.0,18,9,1580.29,4,5,4,454,Regular
13565.0,18,2,240.22,4,2,1,421,Regular
13430.0,18,2,679.45,4,2,3,423,Regular
16710.0,18,10,2467.99,4,5,5,455,Regular
13427.0,18,3,582.6,4,3,3,433,Regular
12462.0,18,2,937.59,4,2,4,424,Regular
12984.0,18,1,97.5,4,1,1,411,Regular
14447.0,18,5,1163.23,4,4,4,444,Regular
15738.0,18,16,4812.42,4,5,5,455,Regular
17384.0,18,2,336.4,4,2,2,422,Regular
15850.0,18,2,234.88,4,2,1,421,Regular
13832.0,18,1,52.2,4,1,1,411,Regular
17227.0,18,6,939.32,4,5,4,454,Regular
14300.0,18,1,43.2,4,1,1,411,Regular
14950.0,18,1,371.2,4,1,2,412,Regular
14116.0,19,5,1382.74,4,4,4,444,Regular
13118.0,19,5,1197.81,4,4,4,444,Regular
17555.0,19,2,480.31,4,2,2,422,Regular
14595.0,19,6,1740.6,4,5,4,454,Regular
14477.0,19,4,1309.6,4,4,4,444,Regular
17387.0,19,2,746.81,4,2,3,423,Regular
14525.0,19,9,4215.9,4,5,5,455,Regular
14704.0,19,7,1461.6200000000001,4,5,4,454,Regular
12540.0,19,17,11580.24,4,5,5,455,Regular
14502.0,19,11,2426.79,4,5,5,455,Regular
12702.0,19,1,201.0,4,1,1,411,Regular
14157.0,19,2,424.89,4,2,2,422,Regular
18110.0,19,1,198.8,4,1,1,411,Regular
13988.0,19,6,4147.96,4,5,5,455,Regular
13212.0,19,3,786.83,4,3,3,433,Regular
12778.0,19,6,693.23,4,5,3,453,Regular
16506.0,19,2,90.3,4,2,1,421,Regular
15906.0,19,7,1567.69,4,5,4,454,Regular
16784.0,19,1,107.6,4,1,1,411,Regular
14052.0,19,1,225.36,4,1,1,411,Regular
14881.0,19,1,255.4,4,1,2,412,Regular
16464.0,19,3,1298.66,4,3,4,434,Regular
15963.0,19,2,470.76,4,2,2,422,Regular
14159.0,19,11,4627.98,4,5,5,455,Regular
15465.0,19,18,7354.62,4,5,5,455,Regular
16762.0,19,3,1207.24,4,3,4,434,Regular
14664.0,19,2,636.24,4,2,3,423,Regular
15919.0,19,2,525.69,4,2,3,423,Regular
15368.0,20,1,446.94,4,1,2,412,Regular
17621.0,20,3,1379.9,4,3,4,434,Regular
13880.0,20,13,3219.77,4,5,5,455,Regular
15088.0,20,2,1160.07,4,2,4,424,Regular
12498.0,20,3,349.7,4,3,2,432,Regular
12444.0,20,5,4085.46,4,4,5,445,Regular
17904.0,20,1,181.07,4,1,1,411,Regular
13094.0,20,12,1927.32,4,5,4,454,Regular
17961.0,20,39,1296.44,4,5,4,454,Regular
16924.0,20,3,829.89,4,3,3,433,Regular
14793.0,20,1,228.99,4,1,1,411,Regular
15494.0,20,2,1280.58,4,2,4,424,Regular
17779.0,20,3,650.32,4,3,3,433,Regular
14820.0,20,4,507.29,4,4,3,443,Regular
17063.0,20,7,1461.14,4,5,4,454,Regular
17650.0,20,1,166.07999999999998,4,1,1,411,Regular
13516.0,20,3,1389.41,4,3,4,434,Regular
14903.0,20,5,2795.33,4,4,5,445,Regular
13960.0,20,2,230.22,4,2,1,421,Regular
16463.0,20,4,1422.4,4,4,4,444,Regular
12578.0,20,2,2402.5099999999998,4,2,5,425,Regular
17301.0,20,1,163.24,4,1,1,411,Regular
14342.0,20,4,668.56,4,4,3,443,Regular
16279.0,20,3,1502.78,4,3,4,434,Regular
15933.0,20,3,1107.46,4,3,4,434,Regular
14285.0,20,4,1910.01,4,4,4,444,Regular
17888.0,20,8,716.0,4,5,3,453,Regular
16350.0,20,4,1116.47,4,4,4,444,Regular
18221.0,21,5,1041.61,4,4,4,444,Regular
12406.0,21,2,3415.2999999999997,4,2,5,425,Regular
12380.0,21,4,2427.81,4,4,5,445,Regular
12427.0,21,3,699.8000000000001,4,3,3,433,Regular
14034.0,21,3,648.89,4,3,3,433,Regular
17286.0,21,1,151.37,4,1,1,411,Regular
16945.0,21,19,4345.5,4,5,5,455,Regular
15563.0,21,3,1361.44,4,3,4,434,Regular
15435.0,21,1,149.29,4,1,1,411,Regular
14849.0,21,25,7930.54,4,5,5,455,Regular
14641.0,21,1,110.46000000000001,4,1,1,411,Regular
12847.0,21,1,843.64,4,1,3,413,Regular
13313.0,21,5,1555.32,4,4,4,444,Regular
13962.0,21,2,169.54999999999998,4,2,1,421,Regular
18034.0,21,2,418.68,4,2,2,422,Regular
17080.0,21,2,287.62,4,2,2,422,Regular
13941.0,21,5,5112.96,4,4,5,445,Regular
14362.0,21,1,151.5,4,1,1,411,Regular
16009.0,21,4,972.11,4,4,4,444,Regular
17799.0,21,10,3039.17,4,5,5,455,Regular
17797.0,21,3,780.43,4,3,3,433,Regular
16511.0,21,3,916.33,4,3,3,433,Regular
14416.0,21,2,490.22,4,2,3,423,Regular
12539.0,21,4,5568.35,4,4,5,445,Regular
12997.0,21,4,1226.8899999999999,4,4,4,444,Regular
14434.0,21,6,1372.8,4,5,4,454,Regular
15864.0,21,6,1936.32,4,5,4,454,Regular
13828.0,21,1,209.49,4,1,1,411,Regular
13815.0,21,4,3667.36,4,4,5,445,Regular
12603.0,21,1,613.2,4,1,3,413,Regular
16531.0,21,7,1244.59,4,5,4,454,Regular
16414.0,21,2,126.25,4,2,1,421,Regular
18061.0,21,10,2119.41,4,5,5,455,Regular
15081.0,21,5,504.8,4,4,3,443,Regular
15287.0,21,2,486.69,4,2,3,423,Regular
17397.0,21,2,681.41,4,2,3,423,Regular
16293.0,21,10,2248.99,4,5,5,455,Regular
17985.0,21,1,631.35,4,1,3,413,Regular
15983.0,21,4,1465.12,4,4,4,444,Regular
12618.0,21,1,137.31,4,1,1,411,Regular
13160.0,21,1,91.8,4,1,1,411,Regular
16871.0,21,6,2812.34,4,5,5,455,Regular
12445.0,21,1,77.4,4,1,1,411,Regular
12449.0,21,4,3596.29,4,4,5,445,Regular
12647.0,21,12,3146.82,4,5,5,455,Regular
16042.0,21,5,1177.47,4,4,4,444,Regular
12391.0,21,1,439.66,4,1,2,412,Regular
16134.0,21,2,618.09,4,2,3,423,Regular
17163.0,21,2,293.1,4,2,2,422,Regular
14593.0,21,3,617.15,4,3,3,433,Regular
14508.0,21,2,268.05,4,2,2,422,Regular
16070.0,21,2,852.15,4,2,3,423,Regular
15811.0,21,6,2218.62,4,5,5,455,Regular
13138.0,21,6,962.39,4,5,4,454,Regular
17760.0,21,2,287.59,4,2,2,422,Regular
13171.0,21,3,468.41,4,3,2,432,Regular
14234.0,21,4,754.12,4,4,3,443,Regular
16656.0,21,15,8625.8,4,5,5,455,Regular
17159.0,21,3,1538.88,4,3,4,434,Regular
15267.0,21,5,1717.36,4,4,4,444,Regular
15530.0,21,4,1497.31,4,4,4,444,Regular
13117.0,21,8,984.91,4,5,4,454,Regular
12931.0,21,15,42055.96,4,5,5,455,Regular
17716.0,22,11,5655.99,4,5,5,455,Regular
15124.0,22,2,184.19,4,2,1,421,Regular
16999.0,22,2,484.82,4,2,3,423,Regular
17461.0,22,3,735.82,4,3,3,433,Regular
12610.0,22,4,1747.54,4,4,4,444,Regular
13447.0,22,3,1129.1399999999999,4,3,4,434,Regular
12626.0,22,9,5954.48,4,5,5,455,Regular
18059.0,22,3,306.46,4,3,2,432,Regular
17596.0,22,7,2806.69,4,5,5,455,Regular
15051.0,22,3,1383.36,4,3,4,434,Regular
16869.0,22,4,817.12,4,4,3,443,Regular
18167.0,22,3,1384.86,4,3,4,434,Regular
12910.0,22,8,3075.04,4,5,5,455,Regular
13871.0,22,13,6403.25,4,5,5,455,Regular
14112.0,22,7,2915.15,4,5,5,455,Regular
15967.0,22,2,397.68,4,2,2,422,Regular
17828.0,22,4,1165.09,4,4,4,444,Regular
16298.0,22,3,598.2,4,3,3,433,Regular
12991.0,22,2,503.76,4,2,3,423,Regular
12753.0,22,6,21429.39,4,5,5,455,Regular
16204.0,22,1,384.18,4,1,2,412,Regular
14332.0,22,3,840.21,4,3,3,433,Regular
16804.0,22,3,536.99,4,3,3,433,Regular
17368.0,22,8,1878.87,4,5,4,454,Regular
17613.0,22,14,4544.55,4,5,5,455,Regular
15506.0,22,3,972.08,4,3,4,434,Regular
12993.0,22,4,414.76,4,4,2,442,Regular
12481.0,22,10,5003.82,4,5,5,455,Regular
16186.0,22,12,4006.94,4,5,5,455,Regular
16809.0,22,5,914.69,4,4,3,443,Regular
12567.0,22,10,8609.28,4,5,5,455,Regular
16085.0,22,5,981.51,4,4,4,444,Regular
12356.0,22,3,2487.43,4,3,5,435,Regular
15529.0,22,11,3960.05,4,5,5,455,Regular
13131.0,22,3,1073.3,4,3,4,434,Regular
12500.0,22,11,4059.8199999999997,4,5,5,455,Regular
17147.0,22,4,1714.59,4,4,4,444,Regular
15657.0,22,1,30.0,4,1,1,411,Regular
17896.0,22,1,256.32,4,1,2,412,Regular
16638.0,22,10,1680.72,4,5,4,454,Regular
13575.0,22,5,732.07,4,4,3,443,Regular
18075.0,22,10,2611.75,4,5,5,455,Regular
15805.0,22,17,5488.18,4,5,5,455,Regular
15489.0,22,3,1134.28,4,3,4,434,Regular
13500.0,22,3,1166.77,4,3,4,434,Regular
13629.0,22,11,7792.36,4,5,5,455,Regular
18006.0,22,1,444.68,4,1,2,412,Regular
14851.0,22,2,511.35,4,2,3,423,Regular
17095.0,22,3,1324.16,4,3,4,434,Regular
14948.0,22,6,1101.97,4,5,4,454,Regular
17330.0,22,2,363.9,4,2,2,422,Regular
13308.0,22,3,1385.51,4,3,4,434,Regular
13926.0,22,1,223.85,4,1,1,411,Regular
13939.0,22,3,568.55,4,3,3,433,Regular
13028.0,22,2,661.3199999999999,4,2,3,423,Regular
14898.0,22,6,1269.31,4,5,4,454,Regular
12477.0,22,6,13219.74,4,5,5,455,Regular
13285.0,22,4,2709.12,4,4,5,445,Regular
15432.0,22,1,171.19,4,1,1,411,Regular
14853.0,23,2,475.8,4,2,2,422,Regular
12415.0,23,20,124564.53,4,5,5,455,Regular
14286.0,23,3,4628.75,4,3,5,435,Regular
13066.0,23,2,470.8,4,2,2,422,Regular
15556.0,23,1,279.77,4,1,2,412,Regular
17680.0,23,1,184.4,4,1,1,411,Regular
12933.0,23,3,607.53,4,3,3,433,Regular
15110.0,23,4,996.1,4,4,4,444,Regular
16855.0,23,2,328.4,4,2,2,422,Regular
16557.0,23,2,281.85,4,2,2,422,Regular
18123.0,23,2,574.4399999999999,4,2,3,423,Regular
14626.0,23,4,2791.27,4,4,5,445,Regular
13449.0,23,1,291.88,4,1,2,412,Regular
12731.0,23,12,18751.91,4,5,5,455,Regular
16240.0,23,2,3718.8,4,2,5,425,Regular
16245.0,23,3,1413.66,4,3,4,434,Regular
15900.0,23,1,337.28000000000003,4,1,2,412,Regular
13410.0,23,5,1003.06,4,4,4,444,Regular
12640.0,23,3,994.58,4,3,4,434,Regular
17377.0,23,20,4058.32,4,5,5,455,Regular
16717.0,23,6,3843.08,4,5,5,455,Regular
14426.0,23,10,4481.67,4,5,5,455,Regular
13816.0,23,2,499.67,4,2,3,423,Regular
15679.0,23,4,781.28,4,4,3,443,Regular
17198.0,23,3,692.22,4,3,3,433,Regular
15955.0,23,14,4416.26,4,5,5,455,Regular
17549.0,23,2,148.86,4,2,1,421,Regular
18246.0,23,2,596.1,4,2,3,423,Regular
17220.0,23,14,3187.55,4,5,5,455,Regular
14666.0,23,1,179.95,4,1,1,411,Regular
15720.0,23,1,598.73,4,1,3,413,Regular
16916.0,23,2,562.41,4,2,3,423,Regular
16008.0,23,3,478.78,4,3,2,432,Regular
14057.0,23,17,6211.66,4,5,5,455,Regular
15584.0,23,4,720.86,4,4,3,443,Regular
13894.0,23,3,564.62,4,3,3,433,Regular
16469.0,23,4,625.42,4,4,3,443,Regular
17357.0,23,2,384.39,4,2,2,422,Regular
14522.0,23,4,974.54,4,4,4,444,Regular
12890.0,23,1,376.71999999999997,4,1,2,412,Regular
13614.0,23,4,1585.46,4,4,4,444,Regular
14507.0,23,6,1367.88,4,5,4,454,Regular
17564.0,23,3,454.01,4,3,2,432,Regular
16669.0,23,2,1344.48,4,2,4,424,Regular
15269.0,23,1,408.8,4,1,2,412,Regular
17153.0,23,1,213.78,4,1,1,411,Regular
14640.0,23,6,2107.38,4,5,5,455,Regular
14544.0,23,2,2004.3,4,2,4,424,Regular
18181.0,23,1,366.85,4,1,2,412,Regular
14714.0,23,1,160.19,4,1,1,411,Regular
18259.0,24,3,2338.6,4,3,5,435,Regular
12374.0,24,1,622.93,4,1,3,413,Regular
14533.0,24,7,1949.72,4,5,4,454,Regular
15981.0,24,8,3408.48,4,5,5,455,Regular
17777.0,24,3,647.5600000000001,4,3,3,433,Regular
14715.0,24,4,867.38,4,4,3,443,Regular
14680.0,24,16,28754.11,4,5,5,455,Regular
14725.0,24,1,655.58,4,1,3,413,Regular
15532.0,24,4,1554.83,4,4,4,444,Regular
15758.0,24,1,205.25,4,1,1,411,Regular
13058.0,24,3,271.40000000000003,4,3,2,432,Regular
13236.0,24,2,744.85,4,2,3,423,Regular
17235.0,24,2,550.06,4,2,3,423,Regular
15524.0,24,1,440.0,4,1,2,412,Regular
17793.0,24,1,300.34,4,1,2,412,Regular
17974.0,24,3,703.99,4,3,3,433,Regular
16423.0,24,1,346.12,4,1,2,412,Regular
17652.0,24,12,4867.72,4,5,5,455,Regular
16519.0,24,2,212.98,4,2,1,421,Regular
14953.0,24,1,285.67,4,1,2,412,Regular
16504.0,24,1,465.88,4,1,2,412,Regular
17044.0,24,1,948.48,4,1,4,414,Regular
15681.0,24,5,1426.16,4,4,4,444,Regular
13846.0,24,3,865.06,4,3,3,433,Regular
15058.0,24,11,2102.54,4,5,5,455,Regular
16207.0,24,1,394.38,4,1,2,412,Regular
17314.0,24,8,2527.92,4,5,5,455,Regular
15582.0,24,3,682.91,4,3,3,433,Regular
17081.0,24,2,288.91,4,2,2,422,Regular
15781.0,24,3,345.46,4,3,2,432,Regular
15458.0,24,1,161.64,4,1,1,411,Regular
15419.0,24,1,135.86,4,1,1,411,Regular
16478.0,24,3,331.0,4,3,2,432,Regular
15050.0,24,3,1737.69,4,3,4,434,Regular
13835.0,24,4,834.57,4,4,3,443,Regular
13577.0,24,4,1687.6000000000001,4,4,4,444,Regular
17510.0,24,1,308.48,4,1,2,412,Regular
17540.0,24,2,578.9,4,3,3,433,Regular
15660.0,24,9,1600.86,4,5,4,454,Regular
12676.0,24,6,1091.3899999999999,4,5,4,454,Regular
13632.0,24,5,2118.93,4,4,5,445,Regular
13692.0,24,3,1488.32,4,3,4,434,Regular
12642.0,24,3,905.26,4,3,3,433,Regular
15125.0,24,15,11528.48,4,5,5,455,Regular
13735.0,24,4,2883.54,4,4,5,445,Regular
13455.0,24,2,1058.34,4,3,4,434,Regular
12883.0,24,4,703.47,4,4,3,443,Regular
18043.0,24,3,529.29,4,3,3,433,Regular
16341.0,24,4,1971.87,4,4,4,444,Regular
14227.0,25,10,3350.96,4,5,5,455,Regular
14684.0,25,5,1201.51,4,4,4,444,Regular
13146.0,25,1,228.91,4,1,1,411,Regular
14862.0,25,2,841.2,4,3,3,433,Regular
12865.0,25,2,1568.23,4,3,4,434,Regular
16898.0,25,3,501.03,4,3,3,433,Regular
13178.0,25,11,5725.47,4,5,5,455,Regular
17663.0,25,7,1802.91,4,5,4,454,Regular
17658.0,25,2,595.42,4,3,3,433,Regular
13379.0,25,3,572.56,4,3,3,433,Regular
15365.0,25,7,2314.32,4,5,5,455,Regular
15863.0,25,2,68.84,4,3,1,431,Regular
14382.0,25,1,615.49,4,1,3,413,Regular
15411.0,25,4,1348.93,4,4,4,444,Regular
14902.0,25,1,332.66,4,1,2,412,Regular
15291.0,25,14,4623.3,4,5,5,455,Regular
16720.0,25,1,152.95,4,1,1,411,Regular
18211.0,25,5,600.07,4,4,3,443,Regular
16930.0,25,3,378.89,4,3,2,432,Regular
13451.0,25,5,2898.26,4,4,5,445,Regular
15787.0,25,3,933.26,4,3,4,434,Regular
12867.0,25,7,4009.34,4,5,5,455,Regular
18082.0,25,1,680.84,4,1,3,413,Regular
13603.0,25,1,164.34,4,1,1,411,Regular
18069.0,25,5,2009.24,4,4,4,444,Regular
14494.0,25,1,139.56,4,1,1,411,Regular
15168.0,25,1,106.56,4,1,1,411,Regular
14499.0,25,3,808.4399999999999,4,3,3,433,Regular
16936.0,25,1,261.9,4,1,2,412,Regular
13700.0,25,10,2248.63,4,5,5,455,Regular
12938.0,25,1,114.14,4,1,1,411,Regular
16726.0,25,5,1358.74,4,4,4,444,Regular
18117.0,25,1,314.4,4,1,2,412,Regular
14784.0,25,2,289.99,4,3,2,432,Regular
16303.0,25,3,5360.63,4,3,5,435,Regular
12508.0,25,2,397.88,4,3,2,432,Regular
17287.0,25,7,1049.06,4,5,4,454,Regular
17720.0,25,4,1195.94,4,4,4,444,Regular
15449.0,25,3,974.52,4,3,4,434,Regular
14530.0,25,6,2862.11,4,5,5,455,Regular
18263.0,25,3,1213.16,4,3,4,434,Regular
17538.0,25,1,98.42,4,1,1,411,Regular
15203.0,25,6,1827.8,4,5,4,454,Regular
12689.0,25,2,1139.61,4,3,4,434,Regular
13549.0,25,7,918.2,4,5,3,453,Regular
12428.0,25,8,6405.26,4,5,5,455,Regular
13450.0,26,6,2043.72,4,5,5,455,Regular
15599.0,26,2,761.74,4,3,3,433,Regular
17838.0,26,5,2720.7999999999997,4,4,5,445,Regular
15429.0,26,2,397.35,4,3,2,432,Regular
13892.0,26,4,632.97,4,4,3,443,Regular
14882.0,26,2,589.7,4,3,3,433,Regular
13984.0,26,5,920.51,4,4,3,443,Regular
17041.0,26,3,1071.49,4,3,4,434,Regular
16560.0,26,2,841.41,4,3,3,433,Regular
16571.0,26,3,1421.69,4,3,4,434,Regular
14487.0,26,6,1165.48,4,5,4,454,Regular
14044.0,26,4,646.42,4,4,3,443,Regular
17790.0,26,14,1964.3,4,5,4,454,Regular
17211.0,26,8,2317.22,4,5,5,455,Regular
16416.0,26,3,1051.4,4,3,4,434,Regular
14661.0,26,1,107.95,4,1,1,411,Regular
13170.0,26,1,108.81,4,1,1,411,Regular
16433.0,27,1,184.26,4,1,1,411,Regular
15492.0,27,2,659.46,4,3,3,433,Regular
16332.0,27,7,1582.8,4,5,4,454,Regular
17054.0,27,5,1356.33,4,4,4,444,Regular
17088.0,27,4,1991.01,4,4,4,444,Regular
13091.0,27,1,345.82,4,1,2,412,Regular
12517.0,27,4,2301.6,4,4,5,445,Regular
12480.0,27,4,2885.63,4,4,5,445,Regular
18014.0,27,1,154.27,4,1,1,411,Regular
17071.0,27,9,2429.03,4,5,5,455,Regular
17069.0,27,9,2709.7,4,5,5,455,Regular
15608.0,27,4,1093.68,4,4,4,444,Regular
15692.0,27,1,191.04,4,1,1,411,Regular
17052.0,27,1,399.09,4,1,2,412,Regular
13310.0,27,3,1132.03,4,3,4,434,Regular
16460.0,27,3,811.23,4,3,3,433,Regular
17191.0,27,7,2093.68,4,5,5,455,Regular
12691.0,27,5,927.8,4,4,4,444,Regular
12726.0,27,7,2411.1,4,5,5,455,Regular
13732.0,27,1,491.86,4,1,3,413,Regular
12685.0,27,6,2575.08,4,5,5,455,Regular
16671.0,27,3,1692.27,4,3,4,434,Regular
13557.0,27,2,584.06,4,3,3,433,Regular
13895.0,27,4,2593.07,4,4,5,445,Regular
15355.0,28,2,277.05,4,3,2,432,Regular
13396.0,28,2,1360.99,4,3,4,434,Regular
16903.0,28,1,363.2,4,1,2,412,Regular
17932.0,28,3,1331.57,4,3,4,434,Regular
17015.0,28,3,1838.61,4,3,4,434,Regular
12599.0,28,7,888.5799999999999,4,5,3,453,Regular
13817.0,28,2,328.98,4,3,2,432,Regular
16386.0,28,2,302.57,4,3,2,432,Regular
16791.0,28,7,1693.03,4,5,4,454,Regular
17295.0,28,3,547.0,4,3,3,433,Regular
13148.0,28,12,3683.2599999999998,4,5,5,455,Regular
14748.0,28,5,1415.75,4,4,4,444,Regular
17162.0,28,10,1715.46,4,5,4,454,Regular
14226.0,28,5,2214.79,4,4,5,445,Regular
14765.0,28,3,254.11,4,3,2,432,Regular
15463.0,28,1,126.14,4,1,1,411,Regular
14829.0,28,4,697.55,4,4,3,443,Regular
12538.0,28,1,363.95,4,1,2,412,Regular
16434.0,28,7,1511.8,4,5,4,454,Regular
14064.0,28,5,1334.34,4,4,4,444,Regular
14662.0,28,4,741.37,4,4,3,443,Regular
15557.0,28,1,468.90999999999997,4,1,2,412,Regular
14863.0,28,1,266.76,4,1,2,412,Regular
14035.0,28,5,1428.02,4,4,4,444,Regular
17977.0,28,1,288.14,4,1,2,412,Regular
14789.0,28,1,197.64,4,1,1,411,Regular
14712.0,28,3,917.0699999999999,4,3,3,433,Regular
16126.0,28,4,6287.77,4,4,5,445,Regular
18217.0,28,2,621.75,4,3,3,433,Regular
14543.0,28,16,3560.08,4,5,5,455,Regular
17109.0,28,6,881.29,4,5,3,453,Regular
13810.0,28,2,827.51,4,3,3,433,Regular
12600.0,28,10,2311.04,4,5,5,455,Regular
16743.0,28,7,2213.13,4,5,5,455,Regular
12589.0,28,2,574.68,4,3,3,433,Regular
18135.0,28,5,681.91,4,4,3,443,Regular
16912.0,28,11,2555.58,4,5,5,455,Regular
16907.0,28,5,928.76,4,4,4,444,Regular
12844.0,28,2,325.96,4,3,2,432,Regular
14466.0,28,7,2272.4,4,5,5,455,Regular
15111.0,28,3,1567.48,4,3,4,434,Regular
12617.0,28,1,352.98,4,1,2,412,Regular
12712.0,28,13,3928.13,4,5,5,455,Regular
13727.0,28,2,333.48,4,3,2,432,Regular
17901.0,28,1,110.38,4,1,1,411,Regular
18209.0,28,1,139.1,4,1,1,411,Regular
